actual_cost,date,items,quantity,row_id,Location_row_name
54.73,2022/11/1,1,28,01F,NHS HALTON
1349.12,2022/11/1,23,630,01G,NHS SALFORD
1212.61,2022/11/1,21,616,01H,NHS NORTH CUMBRIA
2615.86,2022/11/1,37,1272,01K,NHS MORECAMBE BAY
183.81,2022/11/1,3,84,01T,NHS SOUTH SEFTON
869.82,2022/11/1,13,392,01W,NHS STOCKPORT
554.96,2022/11/1,5,270,01X,NHS ST HELENS
203.71,2022/11/1,3,84,01Y,NHS TAMESIDE AND GLOSSOP
1904.27,2022/11/1,34,875,02A,NHS TRAFFORD
2414.91,2022/11/1,32,1100,02E,NHS WARRINGTON
708.54,2022/11/1,11,364,02G,NHS WEST LANCASHIRE
1909.55,2022/11/1,28,924,02H,NHS WIGAN BOROUGH
722.94,2022/11/1,12,336,02M,NHS FYLDE AND WYRE
1976.49,2022/11/1,31,931,02P,NHS BARNSLEY
317.35,2022/11/1,5,140,02Q,NHS BASSETLAW
912.21,2022/11/1,20,427,02T,NHS CALDERDALE
635.75,2022/11/1,10,280,02X,NHS DONCASTER
3633.03,2022/11/1,57,1736,02Y,NHS EAST RIDING OF YORKSHIRE
955.48,2022/11/1,18,427,03F,NHS HULL
54.73,2022/11/1,1,28,03H,NHS NORTH EAST LINCOLNSHIRE
142.41,2022/11/1,2,56,03K,NHS NORTH LINCOLNSHIRE
214.19,2022/11/1,3,112,03L,NHS ROTHERHAM
5708.87,2022/11/1,93,2576,03N,NHS SHEFFIELD
1688.49,2022/11/1,29,838,03Q,NHS VALE OF YORK
1708.53,2022/11/1,29,812,03R,NHS WAKEFIELD
4982.77,2022/11/1,77,2418,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3678.07,2022/11/1,56,1708,04C,NHS LEICESTER CITY
7694.97,2022/11/1,115,3602,04V,NHS WEST LEICESTERSHIRE
333.05,2022/11/1,4,168,04Y,NHS CANNOCK CHASE
164.18,2022/11/1,3,84,05G,NHS NORTH STAFFORDSHIRE
249.54,2022/11/1,4,112,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
54.73,2022/11/1,1,28,05V,NHS STAFFORD AND SURROUNDS
177.27,2022/11/1,3,84,05W,NHS STOKE ON TRENT
2984.9,2022/11/1,47,1428,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
1983.05,2022/11/1,33,927,06K,NHS EAST AND NORTH HERTFORDSHIRE
1224.85,2022/11/1,16,616,06L,NHS IPSWICH AND EAST SUFFOLK
285.42,2022/11/1,5,140,06N,NHS HERTS VALLEYS
1667.59,2022/11/1,24,812,06Q,NHS MID ESSEX
3206.61,2022/11/1,54,1603,06T,NHS NORTH EAST ESSEX
1903.83,2022/11/1,29,924,07G,NHS THURROCK
6213.17,2022/11/1,83,3190,07H,NHS WEST ESSEX
982.42,2022/11/1,15,448,07K,NHS WEST SUFFOLK
1553.37,2022/11/1,23,756,09D,NHS BRIGHTON AND HOVE
1969.19,2022/11/1,23,980,10Q,NHS OXFORDSHIRE
233.05,2022/11/1,4,112,10R,NHS PORTSMOUTH
10338.86,2022/11/1,151,4943,11J,NHS DORSET
248.47,2022/11/1,10,112,11M,NHS GLOUCESTERSHIRE
2721.54,2022/11/1,42,1232,11N,NHS CORNWALL AND THE ISLES OF SCILLY
178.3,2022/11/1,3,84,11X,NHS SOMERSET
2407.23,2022/11/1,40,1162,12F,NHS WIRRAL
752.45,2022/11/1,15,336,13T,NHS NEWCASTLE GATESHEAD
2010.8,2022/11/1,32,910,14L,NHS MANCHESTER
2058.3,2022/11/1,30,952,14Y,NHS BUCKINGHAMSHIRE
1702.19,2022/11/1,24,840,15A,NHS BERKSHIRE WEST
290.91,2022/11/1,5,140,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
545.91,2022/11/1,6,252,15E,NHS BIRMINGHAM AND SOLIHULL
2416.9,2022/11/1,36,1120,15F,NHS LEEDS
23000.17,2022/11/1,348,10634,15M,NHS DERBY AND DERBYSHIRE
1320.41,2022/11/1,23,644,15N,NHS DEVON
865.65,2022/11/1,14,392,16C,NHS TEES VALLEY
4735.94,2022/11/1,72,2184,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1189.55,2022/11/1,21,567,26A,NHS NORFOLK AND WAVENEY
1050.84,2022/11/1,16,504,27D,NHS CHESHIRE
1943.73,2022/11/1,36,924,36J,NHS BRADFORD DISTRICT AND CRAVEN
12604.54,2022/11/1,183,5989,36L,NHS SOUTH WEST LONDON
1778.59,2022/11/1,33,826,42D,NHS NORTH YORKSHIRE
19.65,2022/11/1,1,10,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
3004.53,2022/11/1,41,1400,70F,NHS WEST SUSSEX
14053.33,2022/11/1,211,6538,71E,NHS LINCOLNSHIRE
6234.46,2022/11/1,88,2926,72Q,NHS SOUTH EAST LONDON
801.75,2022/11/1,13,392,78H,NHS NORTHAMPTONSHIRE
2451.11,2022/11/1,39,1176,84H,NHS COUNTY DURHAM
30588.58,2022/11/1,455,14511,91Q,NHS KENT AND MEDWAY
18193.77,2022/11/1,260,8545,92A,NHS SURREY HEARTLANDS
2503.2,2022/11/1,31,1248,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
7520.98,2022/11/1,112,3608,93C,NHS NORTH CENTRAL LONDON
4465.79,2022/11/1,72,2096,97R,NHS EAST SUSSEX
789.93,2022/11/1,13,382,99A,NHS LIVERPOOL
1940.27,2022/11/1,29,910,99C,NHS NORTH TYNESIDE
2065.44,2022/11/1,35,1008,99E,NHS BASILDON AND BRENTWOOD
2787.54,2022/11/1,34,1302,99F,NHS CASTLE POINT AND ROCHFORD
2797.47,2022/11/1,41,1372,99G,NHS SOUTHEND
7485.77,2022/11/1,129,3528,A3A8R,NHS NORTH EAST LONDON
1812.12,2022/11/1,22,840,B2M3M,NHS COVENTRY AND WARWICKSHIRE
6335.94,2022/11/1,87,3110,D2P2L,NHS BLACK COUNTRY
7703.93,2022/11/1,111,3596,D4U1Y,NHS FRIMLEY
8463.25,2022/11/1,135,3925,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
7665.51,2022/11/1,117,3592,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
759.75,2022/11/1,4,392,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
7804.85,2022/11/1,105,3705,W2U3Z,NHS NORTH WEST LONDON
1702.61,2022/11/1,30,798,X2C4Y,NHS KIRKLEES
9053.57,2022/12/1,142,4144,00L,NHS NORTHUMBERLAND
777.09,2022/12/1,13,364,00N,NHS SOUTH TYNESIDE
616.32,2022/12/1,10,280,00P,NHS SUNDERLAND
1213.12,2022/12/1,21,564,00Q,NHS BLACKBURN WITH DARWEN
3370.65,2022/12/1,47,1558,00R,NHS BLACKPOOL
558.62,2022/12/1,13,259,00T,NHS BOLTON
1027.3,2022/12/1,15,483,00V,NHS BURY
285.41,2022/12/1,6,126,00X,NHS CHORLEY AND SOUTH RIBBLE
2534.87,2022/12/1,22,1128,00Y,NHS OLDHAM
2760.87,2022/12/1,43,1316,01A,NHS EAST LANCASHIRE
1158.52,2022/12/1,15,560,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1468.39,2022/12/1,25,726,01E,NHS GREATER PRESTON
54.72,2022/12/1,1,28,01F,NHS HALTON
1365.29,2022/12/1,22,616,01G,NHS SALFORD
1134.46,2022/12/1,18,560,01H,NHS NORTH CUMBRIA
125.93,2022/12/1,2,56,01J,NHS KNOWSLEY
1892.07,2022/12/1,30,874,01K,NHS MORECAMBE BAY
61.27,2022/12/1,1,28,01T,NHS SOUTH SEFTON
900.91,2022/12/1,13,392,01W,NHS STOCKPORT
71.21,2022/12/1,1,28,01X,NHS ST HELENS
132.48,2022/12/1,2,56,01Y,NHS TAMESIDE AND GLOSSOP
1753.23,2022/12/1,32,812,02A,NHS TRAFFORD
1454.8,2022/12/1,22,680,02E,NHS WARRINGTON
988.1,2022/12/1,15,504,02G,NHS WEST LANCASHIRE
1301.2,2022/12/1,19,616,02H,NHS WIGAN BOROUGH
1438.42,2022/12/1,22,672,02M,NHS FYLDE AND WYRE
1866.96,2022/12/1,24,896,02P,NHS BARNSLEY
397.44,2022/12/1,6,168,02Q,NHS BASSETLAW
564.17,2022/12/1,11,280,02T,NHS CALDERDALE
803.01,2022/12/1,13,364,02X,NHS DONCASTER
3865.81,2022/12/1,60,1820,02Y,NHS EAST RIDING OF YORKSHIRE
766.22,2022/12/1,16,350,03F,NHS HULL
71.2,2022/12/1,1,28,03K,NHS NORTH LINCOLNSHIRE
285.37,2022/12/1,4,140,03L,NHS ROTHERHAM
6101.32,2022/12/1,100,2758,03N,NHS SHEFFIELD
1875.9,2022/12/1,31,948,03Q,NHS VALE OF YORK
2054.52,2022/12/1,33,980,03R,NHS WAKEFIELD
5611.47,2022/12/1,84,2732,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3953.37,2022/12/1,51,1822,04C,NHS LEICESTER CITY
7274.76,2022/12/1,112,3402,04V,NHS WEST LEICESTERSHIRE
261.83,2022/12/1,4,140,04Y,NHS CANNOCK CHASE
97.1,2022/12/1,3,42,05D,NHS EAST STAFFORDSHIRE
54.72,2022/12/1,1,28,05G,NHS NORTH STAFFORDSHIRE
239.57,2022/12/1,4,112,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
109.44,2022/12/1,2,56,05V,NHS STAFFORD AND SURROUNDS
61.27,2022/12/1,1,28,05W,NHS STOKE ON TRENT
2906.93,2022/12/1,45,1414,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2485.01,2022/12/1,37,1158,06K,NHS EAST AND NORTH HERTFORDSHIRE
1539.67,2022/12/1,19,756,06L,NHS IPSWICH AND EAST SUFFOLK
349.01,2022/12/1,6,168,06N,NHS HERTS VALLEYS
1328.96,2022/12/1,20,644,06Q,NHS MID ESSEX
3460.83,2022/12/1,53,1708,06T,NHS NORTH EAST ESSEX
2596.54,2022/12/1,37,1267,07G,NHS THURROCK
6598.97,2022/12/1,90,3354,07H,NHS WEST ESSEX
1336.85,2022/12/1,22,609,07K,NHS WEST SUFFOLK
1597.55,2022/12/1,25,777,09D,NHS BRIGHTON AND HOVE
1262.44,2022/12/1,16,616,10Q,NHS OXFORDSHIRE
564.97,2022/12/1,7,252,10R,NHS PORTSMOUTH
10126.58,2022/12/1,140,4865,11J,NHS DORSET
453.3,2022/12/1,14,210,11M,NHS GLOUCESTERSHIRE
2621.76,2022/12/1,42,1192,11N,NHS CORNWALL AND THE ISLES OF SCILLY
2337.15,2022/12/1,36,1120,12F,NHS WIRRAL
806.78,2022/12/1,13,350,13T,NHS NEWCASTLE GATESHEAD
2374.74,2022/12/1,39,1092,14L,NHS MANCHESTER
2163.58,2022/12/1,30,1036,14Y,NHS BUCKINGHAMSHIRE
1575.94,2022/12/1,23,758,15A,NHS BERKSHIRE WEST
345.61,2022/12/1,6,168,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
396.07,2022/12/1,5,170,15E,NHS BIRMINGHAM AND SOLIHULL
2104.46,2022/12/1,31,938,15F,NHS LEEDS
25297.93,2022/12/1,375,11570,15M,NHS DERBY AND DERBYSHIRE
1346.15,2022/12/1,24,632,15N,NHS DEVON
1195.22,2022/12/1,18,532,16C,NHS TEES VALLEY
4662.9,2022/12/1,70,2149,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1639.22,2022/12/1,24,777,26A,NHS NORFOLK AND WAVENEY
1400.67,2022/12/1,22,672,27D,NHS CHESHIRE
2378.54,2022/12/1,46,1120,36J,NHS BRADFORD DISTRICT AND CRAVEN
12396.17,2022/12/1,183,5921,36L,NHS SOUTH WEST LONDON
1646.76,2022/12/1,29,784,42D,NHS NORTH YORKSHIRE
325.94,2022/12/1,3,168,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
2986.37,2022/12/1,41,1405,70F,NHS WEST SUSSEX
12972.75,2022/12/1,199,6042,71E,NHS LINCOLNSHIRE
6028.5,2022/12/1,84,2772,72Q,NHS SOUTH EAST LONDON
1300.74,2022/12/1,21,616,78H,NHS NORTHAMPTONSHIRE
1935.39,2022/12/1,31,924,84H,NHS COUNTY DURHAM
32453.44,2022/12/1,467,15544,91Q,NHS KENT AND MEDWAY
13274.08,2022/12/1,209,6273,92A,NHS SURREY HEARTLANDS
2443.67,2022/12/1,29,1171,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
6441.88,2022/12/1,107,3079,93C,NHS NORTH CENTRAL LONDON
4250.93,2022/12/1,70,1969,97R,NHS EAST SUSSEX
633.34,2022/12/1,10,308,99A,NHS LIVERPOOL
1519.16,2022/12/1,23,686,99C,NHS NORTH TYNESIDE
2029.9,2022/12/1,33,980,99E,NHS BASILDON AND BRENTWOOD
2047.47,2022/12/1,27,994,99F,NHS CASTLE POINT AND ROCHFORD
4075.71,2022/12/1,57,1988,99G,NHS SOUTHEND
7103.87,2022/12/1,113,3307,A3A8R,NHS NORTH EAST LONDON
1840.78,2022/12/1,25,833,B2M3M,NHS COVENTRY AND WARWICKSHIRE
4776.86,2022/12/1,69,2324,D2P2L,NHS BLACK COUNTRY
6673.64,2022/12/1,109,3191,D4U1Y,NHS FRIMLEY
9813.86,2022/12/1,140,4557,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
6667,2022/12/1,102,3128,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
236.14,2022/12/1,3,112,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
7791.26,2022/12/1,99,3684,W2U3Z,NHS NORTH WEST LONDON
1532.91,2022/12/1,23,707,X2C4Y,NHS KIRKLEES
8884.35,2023/1/1,141,4040,00L,NHS NORTHUMBERLAND
837.03,2023/1/1,14,392,00N,NHS SOUTH TYNESIDE
818.39,2023/1/1,12,364,00P,NHS SUNDERLAND
681.28,2023/1/1,14,308,00Q,NHS BLACKBURN WITH DARWEN
2329.43,2023/1/1,41,1074,00R,NHS BLACKPOOL
823.73,2023/1/1,17,371,00T,NHS BOLTON
1108.02,2023/1/1,18,504,00V,NHS BURY
561.02,2023/1/1,13,259,00X,NHS CHORLEY AND SOUTH RIBBLE
923.04,2023/1/1,10,420,00Y,NHS OLDHAM
3365.67,2023/1/1,53,1624,01A,NHS EAST LANCASHIRE
809.99,2023/1/1,12,392,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1635.62,2023/1/1,26,789,01E,NHS GREATER PRESTON
54.84,2023/1/1,1,28,01F,NHS HALTON
1569.21,2023/1/1,30,707,01G,NHS SALFORD
1493.54,2023/1/1,26,756,01H,NHS NORTH CUMBRIA
126.21,2023/1/1,2,56,01J,NHS KNOWSLEY
2426.85,2023/1/1,35,1138,01K,NHS MORECAMBE BAY
175.28,2023/1/1,3,84,01T,NHS SOUTH SEFTON
15.52,2023/1/1,2,6,01V,NHS SOUTHPORT AND FORMBY
699.7,2023/1/1,13,308,01W,NHS STOCKPORT
659.63,2023/1/1,7,323,01X,NHS ST HELENS
132.77,2023/1/1,2,56,01Y,NHS TAMESIDE AND GLOSSOP
2070.94,2023/1/1,36,959,02A,NHS TRAFFORD
3664.85,2023/1/1,41,1700,02E,NHS WARRINGTON
1391.42,2023/1/1,19,699,02G,NHS WEST LANCASHIRE
1956.86,2023/1/1,27,952,02H,NHS WIGAN BOROUGH
1271.78,2023/1/1,20,588,02M,NHS FYLDE AND WYRE
1680.68,2023/1/1,27,805,02P,NHS BARNSLEY
409.33,2023/1/1,6,168,02Q,NHS BASSETLAW
996.84,2023/1/1,20,490,02T,NHS CALDERDALE
690.88,2023/1/1,11,308,02X,NHS DONCASTER
3801.47,2023/1/1,56,1792,02Y,NHS EAST RIDING OF YORKSHIRE
971.68,2023/1/1,17,441,03F,NHS HULL
54.84,2023/1/1,1,28,03H,NHS NORTH EAST LINCOLNSHIRE
71.36,2023/1/1,1,28,03K,NHS NORTH LINCOLNSHIRE
514.79,2023/1/1,7,252,03L,NHS ROTHERHAM
5099.2,2023/1/1,83,2324,03N,NHS SHEFFIELD
2547.86,2023/1/1,37,1262,03Q,NHS VALE OF YORK
2011.75,2023/1/1,33,952,03R,NHS WAKEFIELD
5568.67,2023/1/1,86,2681,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
4313.38,2023/1/1,62,1974,04C,NHS LEICESTER CITY
7930.26,2023/1/1,118,3731,04V,NHS WEST LEICESTERSHIRE
405.12,2023/1/1,5,196,04Y,NHS CANNOCK CHASE
25.71,2023/1/1,2,10,05D,NHS EAST STAFFORDSHIRE
54.84,2023/1/1,1,28,05G,NHS NORTH STAFFORDSHIRE
240.09,2023/1/1,4,112,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
164.5,2023/1/1,2,84,05V,NHS STAFFORD AND SURROUNDS
122.8,2023/1/1,2,56,05W,NHS STOKE ON TRENT
2949.21,2023/1/1,47,1400,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2550,2023/1/1,37,1186,06K,NHS EAST AND NORTH HERTFORDSHIRE
1419.18,2023/1/1,19,700,06L,NHS IPSWICH AND EAST SUFFOLK
511.93,2023/1/1,9,252,06N,NHS HERTS VALLEYS
1825.58,2023/1/1,28,898,06Q,NHS MID ESSEX
4114.29,2023/1/1,64,2074,06T,NHS NORTH EAST ESSEX
1746.46,2023/1/1,27,868,07G,NHS THURROCK
7347.31,2023/1/1,95,3740,07H,NHS WEST ESSEX
1185.71,2023/1/1,17,532,07K,NHS WEST SUFFOLK
1639.03,2023/1/1,25,805,09D,NHS BRIGHTON AND HOVE
2166.01,2023/1/1,29,1066,10Q,NHS OXFORDSHIRE
482.54,2023/1/1,8,224,10R,NHS PORTSMOUTH
9063.27,2023/1/1,137,4241,11J,NHS DORSET
413.48,2023/1/1,12,196,11M,NHS GLOUCESTERSHIRE
2621.78,2023/1/1,41,1204,11N,NHS CORNWALL AND THE ISLES OF SCILLY
54.83,2023/1/1,1,28,11X,NHS SOMERSET
2124.87,2023/1/1,33,1029,12F,NHS WIRRAL
982.84,2023/1/1,19,448,13T,NHS NEWCASTLE GATESHEAD
2032.21,2023/1/1,32,924,14L,NHS MANCHESTER
2145.48,2023/1/1,30,1008,14Y,NHS BUCKINGHAMSHIRE
2615.11,2023/1/1,36,1260,15A,NHS BERKSHIRE WEST
335.07,2023/1/1,5,168,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
297.29,2023/1/1,5,140,15E,NHS BIRMINGHAM AND SOLIHULL
2428.2,2023/1/1,33,1122,15F,NHS LEEDS
21512.02,2023/1/1,330,9902,15M,NHS DERBY AND DERBYSHIRE
780.61,2023/1/1,13,364,15N,NHS DEVON
1297.52,2023/1/1,20,588,16C,NHS TEES VALLEY
4663.7,2023/1/1,68,2142,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1017.07,2023/1/1,17,469,26A,NHS NORFOLK AND WAVENEY
1000.47,2023/1/1,15,476,27D,NHS CHESHIRE
1971.07,2023/1/1,49,952,36J,NHS BRADFORD DISTRICT AND CRAVEN
12376.38,2023/1/1,176,5890,36L,NHS SOUTH WEST LONDON
1773.4,2023/1/1,32,840,42D,NHS NORTH YORKSHIRE
543.63,2023/1/1,6,280,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
2557.67,2023/1/1,34,1204,70F,NHS WEST SUSSEX
14782.28,2023/1/1,225,6894,71E,NHS LINCOLNSHIRE
5581.11,2023/1/1,79,2587,72Q,NHS SOUTH EAST LONDON
1483.54,2023/1/1,24,700,78H,NHS NORTHAMPTONSHIRE
2010.7,2023/1/1,32,952,84H,NHS COUNTY DURHAM
28101.68,2023/1/1,423,13286,91Q,NHS KENT AND MEDWAY
18443.06,2023/1/1,265,8721,92A,NHS SURREY HEARTLANDS
4589.79,2023/1/1,40,2255,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
7441.54,2023/1/1,118,3600,93C,NHS NORTH CENTRAL LONDON
4576.17,2023/1/1,72,2149,97R,NHS EAST SUSSEX
655.46,2023/1/1,11,308,99A,NHS LIVERPOOL
2213.64,2023/1/1,37,1008,99C,NHS NORTH TYNESIDE
1871.3,2023/1/1,32,926,99E,NHS BASILDON AND BRENTWOOD
2303.01,2023/1/1,30,1106,99F,NHS CASTLE POINT AND ROCHFORD
3396.07,2023/1/1,49,1652,99G,NHS SOUTHEND
8353.83,2023/1/1,136,3949,A3A8R,NHS NORTH EAST LONDON
1622.82,2023/1/1,21,756,B2M3M,NHS COVENTRY AND WARWICKSHIRE
5708.83,2023/1/1,84,2730,D2P2L,NHS BLACK COUNTRY
6433.9,2023/1/1,102,2997,D4U1Y,NHS FRIMLEY
9063.24,2023/1/1,141,4188,D9Y0V,"NHS HAMPSHIRE, SOUTHAMPTON AND ISLE OF WIGHT"
6973.33,2023/1/1,102,3283,M1J4Y,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES"
113.87,2023/1/1,2,56,M2L0M,"NHS SHROPSHIRE, TELFORD AND WREKIN"
9924.92,2023/1/1,126,4780,W2U3Z,NHS NORTH WEST LONDON
1655.12,2023/1/1,24,784,X2C4Y,NHS KIRKLEES
8037.13,2023/2/1,125,3648,00L,NHS NORTHUMBERLAND
756.09,2023/2/1,13,364,00N,NHS SOUTH TYNESIDE
678.13,2023/2/1,11,308,00P,NHS SUNDERLAND
549.44,2023/2/1,10,252,00Q,NHS BLACKBURN WITH DARWEN
2929.3,2023/2/1,38,1338,00R,NHS BLACKPOOL
787.27,2023/2/1,16,364,00T,NHS BOLTON
715.23,2023/2/1,11,322,00V,NHS BURY
330.53,2023/2/1,5,140,00X,NHS CHORLEY AND SOUTH RIBBLE
1881.93,2023/2/1,16,824,00Y,NHS OLDHAM
3111.83,2023/2/1,48,1488,01A,NHS EAST LANCASHIRE
555,2023/2/1,9,252,01D,"NHS HEYWOOD, MIDDLETON AND ROCHDALE"
1340.57,2023/2/1,23,637,01E,NHS GREATER PRESTON
1096.46,2023/2/1,19,504,01G,NHS SALFORD
1491.99,2023/2/1,25,756,01H,NHS NORTH CUMBRIA
126.28,2023/2/1,2,56,01J,NHS KNOWSLEY
2416.43,2023/2/1,36,1130,01K,NHS MORECAMBE BAY
647.66,2023/2/1,9,280,01W,NHS STOCKPORT
561.57,2023/2/1,4,278,01X,NHS ST HELENS
185.35,2023/2/1,3,84,01Y,NHS TAMESIDE AND GLOSSOP
1834.74,2023/2/1,29,868,02A,NHS TRAFFORD
2025.13,2023/2/1,26,974,02E,NHS WARRINGTON
1272.21,2023/2/1,16,644,02G,NHS WEST LANCASHIRE
1454.68,2023/2/1,21,700,02H,NHS WIGAN BOROUGH
1149.63,2023/2/1,19,532,02M,NHS FYLDE AND WYRE
1275.6,2023/2/1,17,616,02P,NHS BARNSLEY
364.14,2023/2/1,6,168,02Q,NHS BASSETLAW
560.18,2023/2/1,8,280,02T,NHS CALDERDALE
584.93,2023/2/1,9,252,02X,NHS DONCASTER
3202.85,2023/2/1,49,1484,02Y,NHS EAST RIDING OF YORKSHIRE
732.39,2023/2/1,14,336,03F,NHS HULL
54.87,2023/2/1,1,28,03L,NHS ROTHERHAM
5220.96,2023/2/1,84,2324,03N,NHS SHEFFIELD
1669.12,2023/2/1,24,837,03Q,NHS VALE OF YORK
1748.22,2023/2/1,29,840,03R,NHS WAKEFIELD
5200.16,2023/2/1,78,2495,03W,NHS EAST LEICESTERSHIRE AND RUTLAND
3636.36,2023/2/1,53,1652,04C,NHS LEICESTER CITY
7542.18,2023/2/1,119,3472,04V,NHS WEST LEICESTERSHIRE
491.46,2023/2/1,6,252,04Y,NHS CANNOCK CHASE
187.71,2023/2/1,3,84,05Q,NHS SOUTH EAST STAFFORDSHIRE AND SEISDON PENINSULA
54.87,2023/2/1,1,28,05V,NHS STAFFORD AND SURROUNDS
61.43,2023/2/1,1,28,05W,NHS STOKE ON TRENT
2622.17,2023/2/1,42,1260,06H,NHS CAMBRIDGESHIRE AND PETERBOROUGH
2226.28,2023/2/1,34,1028,06K,NHS EAST AND NORTH HERTFORDSHIRE
1340.15,2023/2/1,16,672,06L,NHS IPSWICH AND EAST SUFFOLK
399.06,2023/2/1,7,196,06N,NHS HERTS VALLEYS
1659.27,2023/2/1,27,812,06Q,NHS MID ESSEX
2748.81,2023/2/1,44,1348,06T,NHS NORTH EAST ESSEX
1723.77,2023/2/1,24,840,07G,NHS THURROCK
5382.64,2023/2/1,80,2735,07H,NHS WEST ESSEX
1165.06,2023/2/1,17,532,07K,NHS WEST SUFFOLK
1858.87,2023/2/1,33,903,09D,NHS BRIGHTON AND HOVE
1931.5,2023/2/1,28,930,10Q,NHS OXFORDSHIRE
950.08,2023/2/1,12,448,10R,NHS PORTSMOUTH
8951.32,2023/2/1,130,4207,11J,NHS DORSET
425.54,2023/2/1,13,196,11M,NHS GLOUCESTERSHIRE
2446.89,2023/2/1,38,1106,11N,NHS CORNWALL AND THE ISLES OF SCILLY
178.78,2023/2/1,3,84,11X,NHS SOMERSET
2385.91,2023/2/1,39,1127,12F,NHS WIRRAL
793.81,2023/2/1,16,364,13T,NHS NEWCASTLE GATESHEAD
2247.04,2023/2/1,35,1036,14L,NHS MANCHESTER
1916.44,2023/2/1,26,896,14Y,NHS BUCKINGHAMSHIRE
1550.08,2023/2/1,23,770,15A,NHS BERKSHIRE WEST
390.11,2023/2/1,5,196,15C,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE"
276.08,2023/2/1,3,116,15E,NHS BIRMINGHAM AND SOLIHULL
1587.2,2023/2/1,23,728,15F,NHS LEEDS
24156.57,2023/2/1,359,11088,15M,NHS DERBY AND DERBYSHIRE
882.9,2023/2/1,14,420,15N,NHS DEVON
816.47,2023/2/1,13,364,16C,NHS TEES VALLEY
3667.35,2023/2/1,57,1680,18C,NHS HEREFORDSHIRE AND WORCESTERSHIRE
1535.03,2023/2/1,27,735,26A,NHS NORFOLK AND WAVENEY
1447.03,2023/2/1,21,700,27D,NHS CHESHIRE
1931.68,2023/2/1,45,938,36J,NHS BRADFORD DISTRICT AND CRAVEN
10000.34,2023/2/1,146,4825,36L,NHS SOUTH WEST LONDON
1828.61,2023/2/1,34,847,42D,NHS NORTH YORKSHIRE
379.34,2023/2/1,4,196,52R,NHS NOTTINGHAM AND NOTTINGHAMSHIRE
2456.88,2023/2/1,43,1148,70F,NHS WEST SUSSEX
12937.19,2023/2/1,195,5964,71E,NHS LINCOLNSHIRE
5984.16,2023/2/1,85,2800,72Q,NHS SOUTH EAST LONDON
1142.01,2023/2/1,18,532,78H,NHS NORTHAMPTONSHIRE
1751.1,2023/2/1,28,812,84H,NHS COUNTY DURHAM
27669.34,2023/2/1,419,13108,91Q,NHS KENT AND MEDWAY
14758.51,2023/2/1,225,6936,92A,NHS SURREY HEARTLANDS
4390.93,2023/2/1,37,2089,92G,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE"
6018.63,2023/2/1,92,2879,93C,NHS NORTH CENTRAL LONDON
5061.98,2023/2/1,77,2342,97R,NHS EAST SUSSEX
581.25,2023/2/1,9,280,99A,NHS LIVERPOOL
1966.67,2023/2/1,29,938,99C,NHS NORTH TYNESIDE
3116.57,2023/2/1,49,1540,99E,NHS BASILDON AND BRENTWOOD
2147.47,2023/2/1,27,1036,99F,NHS CASTLE POINT AND ROCHFORD
3303.12,2023/2/1,46,1598,99G,NHS SOUTHEND
